City,Borough,Year,Month,RentPrice
Little Italy,Manhattan,2016,1-Mar,2800
Little Italy,Manhattan,2016,1-Apr,2838
Little Italy,Manhattan,2016,1-May,3100
Little Italy,Manhattan,2016,1-Jun,3100
Little Italy,Manhattan,2016,1-Jul,3500
Little Italy,Manhattan,2016,1-Aug,3500
Little Italy,Manhattan,2016,1-Sep,3300
Little Italy,Manhattan,2016,1-Oct,3050
Little Italy,Manhattan,2016,1-Nov,3150
Little Italy,Manhattan,2016,1-Dec,3150
Little Italy,Manhattan,2017,1-Jan,3050
Little Italy,Manhattan,2017,1-Feb,3100
Little Italy,Manhattan,2017,1-Mar,3050
Little Italy,Manhattan,2017,1-Apr,3000
Little Italy,Manhattan,2017,1-May,2799
Little Italy,Manhattan,2017,1-Jun,2800
Little Italy,Manhattan,2017,1-Jul,2800
Little Italy,Manhattan,2017,1-Aug,3000
Little Italy,Manhattan,2017,1-Sep,2795
Little Italy,Manhattan,2017,1-Oct,2700
Little Italy,Manhattan,2017,1-Nov,2795
Little Italy,Manhattan,2017,1-Dec,2613
Little Italy,Manhattan,2018,1-Jan,2600
Little Italy,Manhattan,2018,1-Feb,2600
Little Italy,Manhattan,2018,1-Mar,2998
Little Italy,Manhattan,2018,1-Apr,3000
Little Italy,Manhattan,2018,1-May,3045
Little Italy,Manhattan,2018,1-Jun,2848
Little Italy,Manhattan,2018,1-Jul,2900
Little Italy,Manhattan,2018,1-Aug,2795
Little Italy,Manhattan,2018,1-Sep,2700
Little Italy,Manhattan,2018,1-Oct,3100
Little Italy,Manhattan,2018,1-Nov,3150
Little Italy,Manhattan,2018,1-Dec,3000
Little Italy,Manhattan,2019,1-Jan,3200
Little Italy,Manhattan,2019,1-Feb,3048
Little Italy,Manhattan,2019,1-Mar,3000
Little Italy,Manhattan,2019,1-Apr,3550
Little Italy,Manhattan,2019,1-May,3350
Little Italy,Manhattan,2019,1-Jun,3400
Little Italy,Manhattan,2019,1-Jul,3200
Little Italy,Manhattan,2019,1-Aug,3563
Little Italy,Manhattan,2019,1-Sep,3450
Little Italy,Manhattan,2019,1-Oct,3400
Little Italy,Manhattan,2019,1-Nov,3350
Little Italy,Manhattan,2019,1-Dec,3300
Little Italy,Manhattan,2020,1-Jan,3200
Little Italy,Manhattan,2020,1-Feb,3460
Little Italy,Manhattan,2020,1-Mar,3473
Little Italy,Manhattan,2020,1-Apr,3424
Little Italy,Manhattan,2020,1-May,3200
Little Italy,Manhattan,2020,1-Jun,3200
Little Italy,Manhattan,2020,1-Jul,2995
Little Italy,Manhattan,2020,1-Aug,2750
Little Italy,Manhattan,2020,1-Sep,2900
Little Italy,Manhattan,2020,1-Oct,2700
Little Italy,Manhattan,2020,1-Nov,2675
Little Italy,Manhattan,2020,1-Dec,2625
Little Italy,Manhattan,2021,1-Jan,2398
Little Italy,Manhattan,2021,1-Feb,2398
Little Italy,Manhattan,2021,1-Mar,2400
Little Italy,Manhattan,2021,1-Apr,2700
Little Italy,Manhattan,2021,1-May,2500
Little Italy,Manhattan,2021,1-Jun,2775
Little Italy,Manhattan,2021,1-Jul,2739
Little Italy,Manhattan,2021,1-Aug,2900
Little Italy,Manhattan,2021,1-Sep,2838
Little Italy,Manhattan,2021,1-Oct,2995
Little Italy,Manhattan,2021,1-Nov,2995
Little Italy,Manhattan,2021,1-Dec,2995
Little Italy,Manhattan,2022,1-Jan,3200
Little Italy,Manhattan,2022,1-Feb,3500
Little Italy,Manhattan,2022,1-Mar,4000
Little Italy,Manhattan,2022,1-Apr,4000
Little Italy,Manhattan,2022,1-May,4098
Little Italy,Manhattan,2022,1-Jun,4200
Little Italy,Manhattan,2022,1-Jul,4000
Little Italy,Manhattan,2022,1-Aug,3675
Little Italy,Manhattan,2022,1-Sep,3945
Little Italy,Manhattan,2022,1-Oct,3999
Little Italy,Manhattan,2022,1-Nov,3850
Little Italy,Manhattan,2022,1-Dec,3995
Long Island City,Queens,2010,1-Jan,2325
Long Island City,Queens,2010,1-Feb,2500
Long Island City,Queens,2010,1-Mar,2525
Long Island City,Queens,2010,1-Apr,2600
Long Island City,Queens,2010,1-May,2700
Long Island City,Queens,2010,1-Jun,2725
Long Island City,Queens,2010,1-Jul,2678
Long Island City,Queens,2010,1-Aug,2680
Long Island City,Queens,2010,1-Sep,2758
Long Island City,Queens,2010,1-Oct,2735
Long Island City,Queens,2010,1-Nov,2700
Long Island City,Queens,2010,1-Dec,2715
Long Island City,Queens,2011,1-Jan,2668
Long Island City,Queens,2011,1-Feb,2650
Long Island City,Queens,2011,1-Mar,2750
Long Island City,Queens,2011,1-Apr,2775
Long Island City,Queens,2011,1-May,2850
Long Island City,Queens,2011,1-Jun,2875
Long Island City,Queens,2011,1-Jul,2940
Long Island City,Queens,2011,1-Aug,2905
Long Island City,Queens,2011,1-Sep,3000
Long Island City,Queens,2011,1-Oct,2900
Long Island City,Queens,2011,1-Nov,2900
Long Island City,Queens,2011,1-Dec,2788
Long Island City,Queens,2012,1-Jan,2800
Long Island City,Queens,2012,1-Feb,2930
Long Island City,Queens,2012,1-Mar,2915
Long Island City,Queens,2012,1-Apr,2938
Long Island City,Queens,2012,1-May,2850
Long Island City,Queens,2012,1-Jun,2885
Long Island City,Queens,2012,1-Jul,2885
Long Island City,Queens,2012,1-Aug,2875
Long Island City,Queens,2012,1-Sep,2900
Long Island City,Queens,2012,1-Oct,2900
Long Island City,Queens,2012,1-Nov,2903
Long Island City,Queens,2012,1-Dec,2860
Long Island City,Queens,2013,1-Jan,2798
Long Island City,Queens,2013,1-Feb,2838
Long Island City,Queens,2013,1-Mar,2850
Long Island City,Queens,2013,1-Apr,2995
Long Island City,Queens,2013,1-May,2995
Long Island City,Queens,2013,1-Jun,2995
Long Island City,Queens,2013,1-Jul,2950
Long Island City,Queens,2013,1-Aug,2900
Long Island City,Queens,2013,1-Sep,2825
Long Island City,Queens,2013,1-Oct,2778
Long Island City,Queens,2013,1-Nov,2998
Long Island City,Queens,2013,1-Dec,3063
Long Island City,Queens,2014,1-Jan,3024
Long Island City,Queens,2014,1-Feb,2950
Long Island City,Queens,2014,1-Mar,2800
Long Island City,Queens,2014,1-Apr,2800
Long Island City,Queens,2014,1-May,2785
Long Island City,Queens,2014,1-Jun,2730
Long Island City,Queens,2014,1-Jul,2673
Long Island City,Queens,2014,1-Aug,2750
Long Island City,Queens,2014,1-Sep,2895
Long Island City,Queens,2014,1-Oct,2995
Long Island City,Queens,2014,1-Nov,2995
Long Island City,Queens,2014,1-Dec,2995
Long Island City,Queens,2015,1-Jan,3000
Long Island City,Queens,2015,1-Feb,3025
Long Island City,Queens,2015,1-Mar,2950
Long Island City,Queens,2015,1-Apr,2975
Long Island City,Queens,2015,1-May,2950
Long Island City,Queens,2015,1-Jun,3100
Long Island City,Queens,2015,1-Jul,3100
Long Island City,Queens,2015,1-Aug,2995
Long Island City,Queens,2015,1-Sep,2995
Long Island City,Queens,2015,1-Oct,2900
Long Island City,Queens,2015,1-Nov,2910
Long Island City,Queens,2015,1-Dec,3000
Long Island City,Queens,2016,1-Jan,2995
Long Island City,Queens,2016,1-Feb,3000
Long Island City,Queens,2016,1-Mar,3108
Long Island City,Queens,2016,1-Apr,3100
Long Island City,Queens,2016,1-May,3150
Long Island City,Queens,2016,1-Jun,3163
Long Island City,Queens,2016,1-Jul,3150
Long Island City,Queens,2016,1-Aug,3100
Long Island City,Queens,2016,1-Sep,3055
Long Island City,Queens,2016,1-Oct,2980
