City,Borough,Year,RentPrice
Greenwich Village,Manhattan,2012,3885
Greenwich Village,Manhattan,2012,3675
Greenwich Village,Manhattan,2013,3600
Greenwich Village,Manhattan,2013,3795
Greenwich Village,Manhattan,2013,3600
Greenwich Village,Manhattan,2013,3500
Greenwich Village,Manhattan,2013,3498
Greenwich Village,Manhattan,2013,3450
Greenwich Village,Manhattan,2013,3500
Greenwich Village,Manhattan,2013,3498
Greenwich Village,Manhattan,2013,3475
Greenwich Village,Manhattan,2013,3550
Greenwich Village,Manhattan,2013,3650
Greenwich Village,Manhattan,2013,3666
Greenwich Village,Manhattan,2014,3725
Greenwich Village,Manhattan,2014,3800
Greenwich Village,Manhattan,2014,3773
Greenwich Village,Manhattan,2014,3673
Greenwich Village,Manhattan,2014,3700
Greenwich Village,Manhattan,2014,3500
Greenwich Village,Manhattan,2014,3475
Greenwich Village,Manhattan,2014,3500
Greenwich Village,Manhattan,2014,3500
Greenwich Village,Manhattan,2014,3895
Greenwich Village,Manhattan,2014,3895
Greenwich Village,Manhattan,2014,3895
Greenwich Village,Manhattan,2015,3850
Greenwich Village,Manhattan,2015,3700
Greenwich Village,Manhattan,2015,3700
Greenwich Village,Manhattan,2015,3625
Greenwich Village,Manhattan,2015,3550
Greenwich Village,Manhattan,2015,3500
Greenwich Village,Manhattan,2015,3550
Greenwich Village,Manhattan,2015,3800
Greenwich Village,Manhattan,2015,3995
Greenwich Village,Manhattan,2015,4150
Greenwich Village,Manhattan,2015,4000
Greenwich Village,Manhattan,2015,4050
Greenwich Village,Manhattan,2016,4000
Greenwich Village,Manhattan,2016,3895
Greenwich Village,Manhattan,2016,3995
Greenwich Village,Manhattan,2016,3900
Greenwich Village,Manhattan,2016,3775
Greenwich Village,Manhattan,2016,3785
Greenwich Village,Manhattan,2016,3795
Greenwich Village,Manhattan,2016,3795
Greenwich Village,Manhattan,2016,3900
Greenwich Village,Manhattan,2016,3900
Greenwich Village,Manhattan,2016,3800
Greenwich Village,Manhattan,2016,3850
Greenwich Village,Manhattan,2017,3850
Greenwich Village,Manhattan,2017,3798
Greenwich Village,Manhattan,2017,3800
Greenwich Village,Manhattan,2017,3800
Greenwich Village,Manhattan,2017,3713
Greenwich Village,Manhattan,2017,3595
Greenwich Village,Manhattan,2017,3600
Greenwich Village,Manhattan,2017,3500
Greenwich Village,Manhattan,2017,3600
Greenwich Village,Manhattan,2017,3590
Greenwich Village,Manhattan,2017,3550
Greenwich Village,Manhattan,2017,3513
Greenwich Village,Manhattan,2018,3550
Greenwich Village,Manhattan,2018,3750
Greenwich Village,Manhattan,2018,3525
Greenwich Village,Manhattan,2018,3600
Greenwich Village,Manhattan,2018,3636
Greenwich Village,Manhattan,2018,3798
Greenwich Village,Manhattan,2018,3799
Greenwich Village,Manhattan,2018,3700
Greenwich Village,Manhattan,2018,3797
Greenwich Village,Manhattan,2018,3693
Greenwich Village,Manhattan,2018,3950
Greenwich Village,Manhattan,2018,3895
Greenwich Village,Manhattan,2019,4195
Greenwich Village,Manhattan,2019,3785
Greenwich Village,Manhattan,2019,3775
Greenwich Village,Manhattan,2019,3695
Greenwich Village,Manhattan,2019,3995
Greenwich Village,Manhattan,2019,3800
Greenwich Village,Manhattan,2019,3998
Greenwich Village,Manhattan,2019,3995
Greenwich Village,Manhattan,2019,4595
Greenwich Village,Manhattan,2019,4625
Greenwich Village,Manhattan,2019,4400
Greenwich Village,Manhattan,2019,4295
Greenwich Village,Manhattan,2020,4200
Greenwich Village,Manhattan,2020,4000
Greenwich Village,Manhattan,2020,4000
Greenwich Village,Manhattan,2020,3700
Greenwich Village,Manhattan,2020,3698
Greenwich Village,Manhattan,2020,3529
Greenwich Village,Manhattan,2020,3500
Greenwich Village,Manhattan,2020,3323
Greenwich Village,Manhattan,2020,3295
Greenwich Village,Manhattan,2020,3200
Greenwich Village,Manhattan,2020,3000
Greenwich Village,Manhattan,2020,3000
Greenwich Village,Manhattan,2021,3100
Greenwich Village,Manhattan,2021,3200
Greenwich Village,Manhattan,2021,3198
Greenwich Village,Manhattan,2021,3100
Greenwich Village,Manhattan,2021,3200
Greenwich Village,Manhattan,2021,3498
Greenwich Village,Manhattan,2021,3600
Greenwich Village,Manhattan,2021,4000
Greenwich Village,Manhattan,2021,3973
Greenwich Village,Manhattan,2021,4295
Greenwich Village,Manhattan,2021,4200
Greenwich Village,Manhattan,2021,4200
Greenwich Village,Manhattan,2022,4498
Greenwich Village,Manhattan,2022,4350
Greenwich Village,Manhattan,2022,4500
Greenwich Village,Manhattan,2022,4395
Greenwich Village,Manhattan,2022,4498
Greenwich Village,Manhattan,2022,4600
Greenwich Village,Manhattan,2022,4698
Greenwich Village,Manhattan,2022,4925
Greenwich Village,Manhattan,2022,5273
Greenwich Village,Manhattan,2022,4750
Greenwich Village,Manhattan,2022,5048
Greenwich Village,Manhattan,2022,5198
Greenwood,Brooklyn,2010,1775
Greenwood,Brooklyn,2010,1750
Greenwood,Brooklyn,2010,1700
Greenwood,Brooklyn,2010,1700
Greenwood,Brooklyn,2010,1800
Greenwood,Brooklyn,2010,1800
Greenwood,Brooklyn,2010,2000
Greenwood,Brooklyn,2010,2400
Greenwood,Brooklyn,2010,2500
Greenwood,Brooklyn,2010,2125
Greenwood,Brooklyn,2010,1999
Greenwood,Brooklyn,2010,1900
Greenwood,Brooklyn,2011,1900
Greenwood,Brooklyn,2011,1395
Greenwood,Brooklyn,2011,1950
Greenwood,Brooklyn,2011,2450
Greenwood,Brooklyn,2011,2450
Greenwood,Brooklyn,2011,2000
Greenwood,Brooklyn,2011,2000
Greenwood,Brooklyn,2011,2050
Greenwood,Brooklyn,2011,2125
Greenwood,Brooklyn,2011,2650
Greenwood,Brooklyn,2011,2400
Greenwood,Brooklyn,2011,2100
Greenwood,Brooklyn,2012,1948
Greenwood,Brooklyn,2012,2000
Greenwood,Brooklyn,2012,2000
Greenwood,Brooklyn,2012,2000
Greenwood,Brooklyn,2012,2000
Greenwood,Brooklyn,2012,1950
Greenwood,Brooklyn,2012,1950
Greenwood,Brooklyn,2012,2150
Greenwood,Brooklyn,2012,2125
Greenwood,Brooklyn,2012,2048
Greenwood,Brooklyn,2012,2200
Greenwood,Brooklyn,2012,2250
Greenwood,Brooklyn,2013,2100
Greenwood,Brooklyn,2013,2100
Greenwood,Brooklyn,2013,2150
Greenwood,Brooklyn,2013,2100
Greenwood,Brooklyn,2013,1900
Greenwood,Brooklyn,2013,2150
Greenwood,Brooklyn,2013,2200
Greenwood,Brooklyn,2013,2200
Greenwood,Brooklyn,2013,2400
Greenwood,Brooklyn,2013,2350
Greenwood,Brooklyn,2013,2250
Greenwood,Brooklyn,2013,2000
Greenwood,Brooklyn,2014,2000
Greenwood,Brooklyn,2014,2000
Greenwood,Brooklyn,2014,2200
Greenwood,Brooklyn,2014,2200
Greenwood,Brooklyn,2014,2200
Greenwood,Brooklyn,2014,2200
Greenwood,Brooklyn,2014,2200
Greenwood,Brooklyn,2014,2100
Greenwood,Brooklyn,2014,2150
Greenwood,Brooklyn,2014,2150
Greenwood,Brooklyn,2014,2200
Greenwood,Brooklyn,2014,2200
Greenwood,Brooklyn,2015,2200
Greenwood,Brooklyn,2015,2125
Greenwood,Brooklyn,2015,2125
Greenwood,Brooklyn,2015,2200
Greenwood,Brooklyn,2015,2200
Greenwood,Brooklyn,2015,2200
Greenwood,Brooklyn,2015,2300
Greenwood,Brooklyn,2015,2300
Greenwood,Brooklyn,2015,2300
Greenwood,Brooklyn,2015,2300
Greenwood,Brooklyn,2015,2295
Greenwood,Brooklyn,2015,2275
Greenwood,Brooklyn,2016,2200
Greenwood,Brooklyn,2016,2200
Greenwood,Brooklyn,2016,2200
Greenwood,Brooklyn,2016,2175
Greenwood,Brooklyn,2016,2200
Greenwood,Brooklyn,2016,2300
Greenwood,Brooklyn,2016,2300
Greenwood,Brooklyn,2016,2400
Greenwood,Brooklyn,2016,2200
Greenwood,Brooklyn,2016,2100
Greenwood,Brooklyn,2016,2100
Greenwood,Brooklyn,2016,2100
Greenwood,Brooklyn,2017,2198
Greenwood,Brooklyn,2017,2200
Greenwood,Brooklyn,2017,2197
Greenwood,Brooklyn,2017,2300
Greenwood,Brooklyn,2017,2300
Greenwood,Brooklyn,2017,2350
Greenwood,Brooklyn,2017,2300
Greenwood,Brooklyn,2017,2350
Greenwood,Brooklyn,2017,2300
Greenwood,Brooklyn,2017,2500
Greenwood,Brooklyn,2017,2450
Greenwood,Brooklyn,2017,2375
Greenwood,Brooklyn,2018,2190
Greenwood,Brooklyn,2018,2250
Greenwood,Brooklyn,2018,2400
Greenwood,Brooklyn,2018,2425
Greenwood,Brooklyn,2018,2550
Greenwood,Brooklyn,2018,2665
Greenwood,Brooklyn,2018,2673
Greenwood,Brooklyn,2018,2750
Greenwood,Brooklyn,2018,2600
Greenwood,Brooklyn,2018,2400
Greenwood,Brooklyn,2018,2395
Greenwood,Brooklyn,2018,2200
Greenwood,Brooklyn,2019,2250
Greenwood,Brooklyn,2019,2350
Greenwood,Brooklyn,2019,2299
Greenwood,Brooklyn,2019,2323
Greenwood,Brooklyn,2019,2492
Greenwood,Brooklyn,2019,2450
Greenwood,Brooklyn,2019,2499
Greenwood,Brooklyn,2019,2550
Greenwood,Brooklyn,2019,2398
Greenwood,Brooklyn,2019,2499
Greenwood,Brooklyn,2019,2500
Greenwood,Brooklyn,2019,2450
Greenwood,Brooklyn,2020,2499
Greenwood,Brooklyn,2020,2500
Greenwood,Brooklyn,2020,2550
Greenwood,Brooklyn,2020,2500
Greenwood,Brooklyn,2020,2500
Greenwood,Brooklyn,2020,2499
Greenwood,Brooklyn,2020,2400
Greenwood,Brooklyn,2020,2399
Greenwood,Brooklyn,2020,2200
Greenwood,Brooklyn,2020,2200
Greenwood,Brooklyn,2020,2050
Greenwood,Brooklyn,2020,2100
Greenwood,Brooklyn,2021,2100
Greenwood,Brooklyn,2021,2000
Greenwood,Brooklyn,2021,2000
Greenwood,Brooklyn,2021,2100
Greenwood,Brooklyn,2021,2213
Greenwood,Brooklyn,2021,2200
Greenwood,Brooklyn,2021,2299
Greenwood,Brooklyn,2021,2350
Greenwood,Brooklyn,2021,2350
Greenwood,Brooklyn,2021,2400
Greenwood,Brooklyn,2021,2399
Greenwood,Brooklyn,2021,2300
Greenwood,Brooklyn,2022,2400
Greenwood,Brooklyn,2022,2400
Greenwood,Brooklyn,2022,2500
Greenwood,Brooklyn,2022,2800
Greenwood,Brooklyn,2022,3000
Greenwood,Brooklyn,2022,2725
Greenwood,Brooklyn,2022,2800
Greenwood,Brooklyn,2022,3075
Greenwood,Brooklyn,2022,2873
Greenwood,Brooklyn,2022,3000
Greenwood,Brooklyn,2022,3199
Greenwood,Brooklyn,2022,3200
Hamilton Heights,Manhattan,2010,1650
Hamilton Heights,Manhattan,2010,1700
Hamilton Heights,Manhattan,2010,1688
Hamilton Heights,Manhattan,2010,1800
Hamilton Heights,Manhattan,2010,1695
Hamilton Heights,Manhattan,2010,1750
Hamilton Heights,Manhattan,2010,1795
Hamilton Heights,Manhattan,2010,1750
Hamilton Heights,Manhattan,2010,1900
Hamilton Heights,Manhattan,2010,1875
Hamilton Heights,Manhattan,2010,1800
Hamilton Heights,Manhattan,2010,1800
Hamilton Heights,Manhattan,2011,1775
Hamilton Heights,Manhattan,2011,1688
Hamilton Heights,Manhattan,2011,1663
Hamilton Heights,Manhattan,2011,1650
Hamilton Heights,Manhattan,2011,1700
Hamilton Heights,Manhattan,2011,2050
Hamilton Heights,Manhattan,2011,2025
Hamilton Heights,Manhattan,2011,2000
Hamilton Heights,Manhattan,2011,2275
Hamilton Heights,Manhattan,2011,2200
Hamilton Heights,Manhattan,2011,2350
Hamilton Heights,Manhattan,2011,2400
Hamilton Heights,Manhattan,2012,2450
Hamilton Heights,Manhattan,2012,2100
Hamilton Heights,Manhattan,2012,1900
Hamilton Heights,Manhattan,2012,1875
Hamilton Heights,Manhattan,2012,1950
Hamilton Heights,Manhattan,2012,2175
Hamilton Heights,Manhattan,2012,1995
Hamilton Heights,Manhattan,2012,1925
Hamilton Heights,Manhattan,2012,1850
Hamilton Heights,Manhattan,2012,1960
Hamilton Heights,Manhattan,2012,2100
Hamilton Heights,Manhattan,2012,2150
Hamilton Heights,Manhattan,2013,1995
Hamilton Heights,Manhattan,2013,2100
Hamilton Heights,Manhattan,2013,2000
Hamilton Heights,Manhattan,2013,1997
Hamilton Heights,Manhattan,2013,2198
Hamilton Heights,Manhattan,2013,2100
Hamilton Heights,Manhattan,2013,2100
Hamilton Heights,Manhattan,2013,2100
Hamilton Heights,Manhattan,2013,2273
Hamilton Heights,Manhattan,2013,2100
Hamilton Heights,Manhattan,2013,2150
Hamilton Heights,Manhattan,2013,2000
Hamilton Heights,Manhattan,2014,2100
Hamilton Heights,Manhattan,2014,2100
Hamilton Heights,Manhattan,2014,2100
Hamilton Heights,Manhattan,2014,2125
Hamilton Heights,Manhattan,2014,2173
Hamilton Heights,Manhattan,2014,2100
Hamilton Heights,Manhattan,2014,2250
Hamilton Heights,Manhattan,2014,2250
Hamilton Heights,Manhattan,2014,2200
Hamilton Heights,Manhattan,2014,2250
Hamilton Heights,Manhattan,2014,2250
Hamilton Heights,Manhattan,2014,2288
Hamilton Heights,Manhattan,2015,2300
Hamilton Heights,Manhattan,2015,2400
Hamilton Heights,Manhattan,2015,2300
Hamilton Heights,Manhattan,2015,2275
Hamilton Heights,Manhattan,2015,2400
Hamilton Heights,Manhattan,2015,2500
Hamilton Heights,Manhattan,2015,2500
Hamilton Heights,Manhattan,2015,2500
Hamilton Heights,Manhattan,2015,2400
Hamilton Heights,Manhattan,2015,2295
Hamilton Heights,Manhattan,2015,2300
Hamilton Heights,Manhattan,2015,2400
Hamilton Heights,Manhattan,2016,2400
Hamilton Heights,Manhattan,2016,2400
Hamilton Heights,Manhattan,2016,2500
Hamilton Heights,Manhattan,2016,2400
Hamilton Heights,Manhattan,2016,2373
Hamilton Heights,Manhattan,2016,2300
Hamilton Heights,Manhattan,2016,2300
Hamilton Heights,Manhattan,2016,2350
Hamilton Heights,Manhattan,2016,2350
Hamilton Heights,Manhattan,2016,2338
Hamilton Heights,Manhattan,2016,2400
Hamilton Heights,Manhattan,2016,2450
Hamilton Heights,Manhattan,2017,2400
Hamilton Heights,Manhattan,2017,2375
Hamilton Heights,Manhattan,2017,2399
Hamilton Heights,Manhattan,2017,2400
Hamilton Heights,Manhattan,2017,2441
Hamilton Heights,Manhattan,2017,2500
Hamilton Heights,Manhattan,2017,2480
Hamilton Heights,Manhattan,2017,2400
Hamilton Heights,Manhattan,2017,2495
Hamilton Heights,Manhattan,2017,2400
Hamilton Heights,Manhattan,2017,2350
Hamilton Heights,Manhattan,2017,2325
Hamilton Heights,Manhattan,2018,2250
Hamilton Heights,Manhattan,2018,2200
Hamilton Heights,Manhattan,2018,2400
Hamilton Heights,Manhattan,2018,2571
Hamilton Heights,Manhattan,2018,2475
Hamilton Heights,Manhattan,2018,2400
Hamilton Heights,Manhattan,2018,2500
Hamilton Heights,Manhattan,2018,2500
Hamilton Heights,Manhattan,2018,2595
Hamilton Heights,Manhattan,2018,2428
Hamilton Heights,Manhattan,2018,2495
Hamilton Heights,Manhattan,2018,2400
Hamilton Heights,Manhattan,2019,2363
Hamilton Heights,Manhattan,2019,2400
Hamilton Heights,Manhattan,2019,2473
Hamilton Heights,Manhattan,2019,2500
Hamilton Heights,Manhattan,2019,2500
Hamilton Heights,Manhattan,2019,2548
Hamilton Heights,Manhattan,2019,2550
Hamilton Heights,Manhattan,2019,2600
Hamilton Heights,Manhattan,2019,2595
Hamilton Heights,Manhattan,2019,2438
Hamilton Heights,Manhattan,2019,2450
Hamilton Heights,Manhattan,2019,2425
Hamilton Heights,Manhattan,2020,2350
Hamilton Heights,Manhattan,2020,2500
Hamilton Heights,Manhattan,2020,2600
Hamilton Heights,Manhattan,2020,2695
Hamilton Heights,Manhattan,2020,2500
Hamilton Heights,Manhattan,2020,2500
Hamilton Heights,Manhattan,2020,2475
Hamilton Heights,Manhattan,2020,2395
Hamilton Heights,Manhattan,2020,2300
Hamilton Heights,Manhattan,2020,2348
Hamilton Heights,Manhattan,2020,2292
Hamilton Heights,Manhattan,2020,2292
Hamilton Heights,Manhattan,2021,2292
Hamilton Heights,Manhattan,2021,2250
Hamilton Heights,Manhattan,2021,2200
Hamilton Heights,Manhattan,2021,2250
Hamilton Heights,Manhattan,2021,2300
Hamilton Heights,Manhattan,2021,2300
Hamilton Heights,Manhattan,2021,2350
Hamilton Heights,Manhattan,2021,2350
Hamilton Heights,Manhattan,2021,2350
Hamilton Heights,Manhattan,2021,2400
Hamilton Heights,Manhattan,2021,2425
Hamilton Heights,Manhattan,2021,2500
Hamilton Heights,Manhattan,2022,2495
Hamilton Heights,Manhattan,2022,2500
Hamilton Heights,Manhattan,2022,2550
Hamilton Heights,Manhattan,2022,2599
Hamilton Heights,Manhattan,2022,2650
Hamilton Heights,Manhattan,2022,2795
Hamilton Heights,Manhattan,2022,2773
Hamilton Heights,Manhattan,2022,2750
Hamilton Heights,Manhattan,2022,2800
Hamilton Heights,Manhattan,2022,3000
Hamilton Heights,Manhattan,2022,2795
Hamilton Heights,Manhattan,2022,2650
Inwood,Manhattan,2010,1400
Inwood,Manhattan,2010,1395
Inwood,Manhattan,2010,1395
Inwood,Manhattan,2010,1395
Inwood,Manhattan,2010,1350
Inwood,Manhattan,2010,1349
Inwood,Manhattan,2010,1363
Inwood,Manhattan,2010,1450
Inwood,Manhattan,2010,1595
Inwood,Manhattan,2010,1595
Inwood,Manhattan,2010,1595
Inwood,Manhattan,2010,1600
Inwood,Manhattan,2011,1700
Inwood,Manhattan,2011,1595
Inwood,Manhattan,2011,1573
Inwood,Manhattan,2011,1600
Inwood,Manhattan,2011,1573
Inwood,Manhattan,2011,1395
Inwood,Manhattan,2011,1500
Inwood,Manhattan,2011,1468
Inwood,Manhattan,2011,1600
Inwood,Manhattan,2011,1625
Inwood,Manhattan,2011,1450
Inwood,Manhattan,2011,1510
Inwood,Manhattan,2012,1475
Inwood,Manhattan,2012,1450
Inwood,Manhattan,2012,1465
Inwood,Manhattan,2012,1453
Inwood,Manhattan,2012,1475
Inwood,Manhattan,2012,1545
Inwood,Manhattan,2012,1545
Inwood,Manhattan,2012,1550
Inwood,Manhattan,2012,1525
Inwood,Manhattan,2012,1499
Inwood,Manhattan,2012,1425
Inwood,Manhattan,2012,1450
Inwood,Manhattan,2013,1450
Inwood,Manhattan,2013,1400
Inwood,Manhattan,2013,1500
Inwood,Manhattan,2013,1413
Inwood,Manhattan,2013,1538
Inwood,Manhattan,2013,1700
Inwood,Manhattan,2013,1700
Inwood,Manhattan,2013,1675
Inwood,Manhattan,2013,1600
Inwood,Manhattan,2013,1725
Inwood,Manhattan,2013,1738
Inwood,Manhattan,2013,1725
Inwood,Manhattan,2014,1750
Inwood,Manhattan,2014,1588
Inwood,Manhattan,2014,1587
Inwood,Manhattan,2014,1650
Inwood,Manhattan,2014,1603
Inwood,Manhattan,2014,1650
Inwood,Manhattan,2014,1650
Inwood,Manhattan,2014,1700
Inwood,Manhattan,2014,1750
Inwood,Manhattan,2014,1750
Inwood,Manhattan,2014,1800
Inwood,Manhattan,2014,1650
Inwood,Manhattan,2015,1782
Inwood,Manhattan,2015,1750
Inwood,Manhattan,2015,1685
Inwood,Manhattan,2015,1850
Inwood,Manhattan,2015,1800
Inwood,Manhattan,2015,1898
Inwood,Manhattan,2015,1950
Inwood,Manhattan,2015,1950
Inwood,Manhattan,2015,1800
Inwood,Manhattan,2015,1925
Inwood,Manhattan,2015,1900
Inwood,Manhattan,2015,1900
Inwood,Manhattan,2016,1907
Inwood,Manhattan,2016,1795
Inwood,Manhattan,2016,1850
Inwood,Manhattan,2016,1950
Inwood,Manhattan,2016,1973
Inwood,Manhattan,2016,1850
Inwood,Manhattan,2016,1850
Inwood,Manhattan,2016,1825
Inwood,Manhattan,2016,1800
Inwood,Manhattan,2016,1795
Inwood,Manhattan,2016,1795
Inwood,Manhattan,2016,1798
Inwood,Manhattan,2017,1750
Inwood,Manhattan,2017,1800
Inwood,Manhattan,2017,1850
Inwood,Manhattan,2017,1875
Inwood,Manhattan,2017,1891
Inwood,Manhattan,2017,1850
Inwood,Manhattan,2017,1850
Inwood,Manhattan,2017,1850
Inwood,Manhattan,2017,1845
Inwood,Manhattan,2017,1845
Inwood,Manhattan,2017,1750
Inwood,Manhattan,2017,1795
Inwood,Manhattan,2018,1850
Inwood,Manhattan,2018,1850
Inwood,Manhattan,2018,1900
Inwood,Manhattan,2018,1900
Inwood,Manhattan,2018,1850
Inwood,Manhattan,2018,2000
Inwood,Manhattan,2018,2000
Inwood,Manhattan,2018,1938
Inwood,Manhattan,2018,1925
Inwood,Manhattan,2018,1975
Inwood,Manhattan,2018,1900
Inwood,Manhattan,2018,1875
Inwood,Manhattan,2019,1800
Inwood,Manhattan,2019,1952
Inwood,Manhattan,2019,1910
Inwood,Manhattan,2019,1950
Inwood,Manhattan,2019,1895
Inwood,Manhattan,2019,1963
Inwood,Manhattan,2019,2060
Inwood,Manhattan,2019,2050
Inwood,Manhattan,2019,2065
Inwood,Manhattan,2019,2100
Inwood,Manhattan,2019,2000
Inwood,Manhattan,2019,2000
Inwood,Manhattan,2020,2025
Inwood,Manhattan,2020,2050
Inwood,Manhattan,2020,1995
Inwood,Manhattan,2020,2075
Inwood,Manhattan,2020,2000
Inwood,Manhattan,2020,1900
Inwood,Manhattan,2020,1940
Inwood,Manhattan,2020,2000
Inwood,Manhattan,2020,1925
Inwood,Manhattan,2020,1875
Inwood,Manhattan,2020,1875
Inwood,Manhattan,2020,1850
Inwood,Manhattan,2021,1850
Inwood,Manhattan,2021,1900
Inwood,Manhattan,2021,1940
Inwood,Manhattan,2021,1899
Inwood,Manhattan,2021,1850
Inwood,Manhattan,2021,1800
Inwood,Manhattan,2021,1850
Inwood,Manhattan,2021,1850
Inwood,Manhattan,2021,1913
Inwood,Manhattan,2021,1950
Inwood,Manhattan,2021,1925
Inwood,Manhattan,2021,1950
Inwood,Manhattan,2022,2000
Inwood,Manhattan,2022,2050
Inwood,Manhattan,2022,2050
Inwood,Manhattan,2022,2198
Inwood,Manhattan,2022,2150
Inwood,Manhattan,2022,2050
Inwood,Manhattan,2022,2075
Inwood,Manhattan,2022,2150
Inwood,Manhattan,2022,2195
Inwood,Manhattan,2022,2015
Inwood,Manhattan,2022,2000
Inwood,Manhattan,2022,2050
Little Italy,Manhattan,2010,3295
Little Italy,Manhattan,2010,3050
Little Italy,Manhattan,2010,3000
Little Italy,Manhattan,2010,2999
Little Italy,Manhattan,2010,2885
Little Italy,Manhattan,2010,2600
Little Italy,Manhattan,2010,3700
Little Italy,Manhattan,2010,3795
Little Italy,Manhattan,2010,5200
Little Italy,Manhattan,2010,4750
Little Italy,Manhattan,2010,4800
Little Italy,Manhattan,2010,4750
Little Italy,Manhattan,2011,4725
Little Italy,Manhattan,2011,4450
Little Italy,Manhattan,2011,4725
Little Italy,Manhattan,2011,2900
Little Italy,Manhattan,2011,2975
Little Italy,Manhattan,2011,3075
Little Italy,Manhattan,2011,3700
Little Italy,Manhattan,2011,3995
Little Italy,Manhattan,2011,4175
Little Italy,Manhattan,2011,3500
Little Italy,Manhattan,2011,2950
Little Italy,Manhattan,2011,2950
Little Italy,Manhattan,2012,3500
Little Italy,Manhattan,2012,3450
Little Italy,Manhattan,2012,3548
Little Italy,Manhattan,2012,3450
Little Italy,Manhattan,2012,2875
Little Italy,Manhattan,2012,2599
Little Italy,Manhattan,2012,2499
Little Italy,Manhattan,2012,2500
Little Italy,Manhattan,2012,2800
Little Italy,Manhattan,2012,2575
Little Italy,Manhattan,2012,3700
Little Italy,Manhattan,2012,4125
Little Italy,Manhattan,2013,4000
Little Italy,Manhattan,2013,3950
Little Italy,Manhattan,2013,3500
Little Italy,Manhattan,2013,4650
Little Italy,Manhattan,2013,3650
Little Italy,Manhattan,2013,3300
Little Italy,Manhattan,2013,3400
Little Italy,Manhattan,2013,3198
Little Italy,Manhattan,2013,3125
Little Italy,Manhattan,2013,3100
Little Italy,Manhattan,2013,3175
Little Italy,Manhattan,2013,3225
Little Italy,Manhattan,2014,3250
Little Italy,Manhattan,2014,3498
Little Italy,Manhattan,2014,3500
Little Italy,Manhattan,2014,3148
Little Italy,Manhattan,2014,2875
Little Italy,Manhattan,2014,3250
Little Italy,Manhattan,2014,3400
Little Italy,Manhattan,2014,3700
Little Italy,Manhattan,2014,2750
Little Italy,Manhattan,2014,2650
Little Italy,Manhattan,2014,2500
Little Italy,Manhattan,2014,2500
Little Italy,Manhattan,2015,2647
Little Italy,Manhattan,2015,2799
Little Italy,Manhattan,2015,2895
Little Italy,Manhattan,2015,2895
Little Italy,Manhattan,2015,3000
Little Italy,Manhattan,2015,2800
Little Italy,Manhattan,2015,3099
Little Italy,Manhattan,2015,3600
Little Italy,Manhattan,2015,3500
Little Italy,Manhattan,2015,3000
Little Italy,Manhattan,2015,3495
Little Italy,Manhattan,2015,3600
Little Italy,Manhattan,2016,3400
Little Italy,Manhattan,2016,3075
Little Italy,Manhattan,2016,2800
Little Italy,Manhattan,2016,2838
Little Italy,Manhattan,2016,3100
Little Italy,Manhattan,2016,3100
Little Italy,Manhattan,2016,3500
Little Italy,Manhattan,2016,3500
Little Italy,Manhattan,2016,3300
Little Italy,Manhattan,2016,3050
Little Italy,Manhattan,2016,3150
Little Italy,Manhattan,2016,3150
Little Italy,Manhattan,2017,3050
Little Italy,Manhattan,2017,3100
Little Italy,Manhattan,2017,3050
Little Italy,Manhattan,2017,3000
Little Italy,Manhattan,2017,2799
Little Italy,Manhattan,2017,2800
Little Italy,Manhattan,2017,2800
Little Italy,Manhattan,2017,3000
Little Italy,Manhattan,2017,2795
Little Italy,Manhattan,2017,2700
Little Italy,Manhattan,2017,2795
Little Italy,Manhattan,2017,2613
Little Italy,Manhattan,2018,2600
Little Italy,Manhattan,2018,2600
Little Italy,Manhattan,2018,2998
Little Italy,Manhattan,2018,3000
Little Italy,Manhattan,2018,3045
Little Italy,Manhattan,2018,2848
Little Italy,Manhattan,2018,2900
Little Italy,Manhattan,2018,2795
Little Italy,Manhattan,2018,2700
Little Italy,Manhattan,2018,3100
